date,method,MAE_12m,RMSE_12m,Bias_12m
2014-03-01,AR(p),0.6641449784976264,0.7912755358692488,0.6641449784976264
2014-04-01,AR(p),0.7398675491195341,0.8596005264421299,0.739867549119534
2014-05-01,AR(p),0.7817730071283631,0.8951042303424482,0.781773007128363
2014-06-01,AR(p),0.8428344614281539,0.9492885853799091,0.8428344614281539
2014-07-01,AR(p),0.8431097112915459,0.9494993647894853,0.8431097112915459
2014-08-01,AR(p),0.851906960439158,0.9559758129985598,0.851906960439158
2014-09-01,AR(p),0.9507718553202326,1.0232969394004268,0.9507718553202326
2014-10-01,AR(p),1.051631678553198,1.1068771424777677,1.0516316785531978
2014-11-01,AR(p),1.064845096730277,1.1157417014951017,1.064845096730277
2014-12-01,AR(p),0.9928282508581853,1.058055918587782,0.9928282508581853
2015-01-01,AR(p),0.8656871603636115,0.9425299346012507,0.8656871603636113
2015-02-01,AR(p),0.8707808633596118,0.9475002300164107,0.8707808633596117
2015-03-01,AR(p),0.9419717135537442,1.0127366648442893,0.9419717135537441
2015-04-01,AR(p),0.8603574541111564,0.9538518598472877,0.8603574541111564
2015-05-01,AR(p),0.792803757695849,0.9111512717015694,0.7928037576958489
2015-06-01,AR(p),0.714810390500518,0.8475815201941209,0.7148103905005181
2015-07-01,AR(p),0.716602735592449,0.8491437169671512,0.7166027355924488
2015-08-01,AR(p),0.7171809788457129,0.8496594982080333,0.7171809788457127
2015-09-01,AR(p),0.6475939857997542,0.7769722364757125,0.6475939857997542
2015-10-01,AR(p),0.5245992505260871,0.6474890604587,0.5245992505260871
2015-11-01,AR(p),0.4908067925800377,0.6141653887669969,0.4908067925800376
2015-12-01,AR(p),0.48699567544622896,0.6115807387243141,0.48699567544622885
2016-01-01,AR(p),0.5393130469483857,0.6497381117141087,0.5393130469483856
2016-02-01,AR(p),0.4715806489585901,0.5900481999815221,0.47158064895859003
2016-03-01,AR(p),0.37742857293627713,0.4527420154260294,0.34485168041246267
2016-04-01,AR(p),0.3744433515695038,0.4514091167767228,0.34186645904568946
2016-05-01,AR(p),0.4275826364262502,0.5071711828887558,0.39500574390243576
2016-06-01,AR(p),0.4238776324548283,0.5055134618321779,0.39130073993101383
2016-07-01,AR(p),0.36740258142071536,0.45725698008617965,0.32274552040591087
2016-08-01,AR(p),0.32504619290793446,0.40759815056974275,0.2382488344717081
2016-09-01,AR(p),0.31386866314679474,0.39746378733858057,0.17742151486489408
2016-10-01,AR(p),0.3133896601597664,0.3974529877354017,0.17592799847712334
2016-11-01,AR(p),0.2997630629542286,0.3857061599784829,0.16230140127158557
2016-12-01,AR(p),0.2808144686613875,0.37174283144677456,0.14335280697874447
2017-01-01,AR(p),0.24307679731885215,0.31124597551820093,0.052111804761205
2017-02-01,AR(p),0.24066701856599929,0.31027329630217065,0.04970202600835213
2017-03-01,AR(p),0.27696415789047896,0.35534304883626006,0.11857605785664611
2017-04-01,AR(p),0.32551162256026495,0.415223554258656,0.16712352252643212
2017-05-01,AR(p),0.26145219366277,0.341127757917587,0.09421927596216251
2017-06-01,AR(p),0.28077924618818767,0.3588153171404473,0.11354632848758021
2017-07-01,AR(p),0.3116313063874922,0.380319608044496,0.15647855717787476
2017-08-01,AR(p),0.338080194833611,0.4079366335235993,0.22506774304541544
2017-09-01,AR(p),0.38534403389820154,0.4705086809935922,0.32198137195568033
2017-10-01,AR(p),0.44491991955890847,0.5144853147853571,0.3825717710171295
2017-11-01,AR(p),0.4399931548212999,0.5123142211650351,0.37764500627952097
2017-12-01,AR(p),0.4584348777395479,0.5221563747493424,0.39608672919776894
2018-01-01,AR(p),0.4933605681931275,0.5565147034929062,0.4845157505263528
2018-02-01,AR(p),0.5164800419123386,0.5667928566258424,0.5076352242455638
2018-03-01,AR(p),0.4652203403841794,0.5367423145299377,0.4537237546009494
2018-04-01,AR(p),0.40648871791859853,0.48933470276439667,0.3847037803018378
2018-05-01,AR(p),0.443215073936359,0.5094432344394669,0.43027495398637305
2018-06-01,AR(p),0.41442491131806586,0.49432751904291555,0.4014847913680799
2018-07-01,AR(p),0.4036783014554251,0.4860353896223349,0.3907381815054391
2018-08-01,AR(p),0.39101948260654074,0.47298679802222826,0.3780793626565546
2018-09-01,AR(p),0.34050457895169517,0.40858321814659404,0.3275644590017091
2018-10-01,AR(p),0.28466864641557543,0.3519046798421627,0.27172852646558937
2018-11-01,AR(p),0.290375620170279,0.35562992649973874,0.27743550022029295
2018-12-01,AR(p),0.25862800704744293,0.337660173030188,0.2456878870974569
2019-01-01,AR(p),0.22407056246535317,0.2778328864031141,0.156890619897383
2019-02-01,AR(p),0.20308458641779384,0.25724257193788896,0.13590464384982373
2019-03-01,AR(p),0.21426756120330515,0.26082619460027523,0.14973938675179022
2019-04-01,AR(p),0.22646173135076886,0.26705836847068604,0.17222190873278467
2019-05-01,AR(p),0.1945045640750577,0.22806873432539868,0.12188154630620014
2019-06-01,AR(p),0.2139351933128215,0.24509824638565206,0.14131217554396394
2019-07-01,AR(p),0.19579130712651016,0.22943059770416133,0.10716499256595775
2019-08-01,AR(p),0.17083441275560077,0.19807193445104704,0.06240145032097655
2019-09-01,AR(p),0.15825815812581015,0.1860612957519133,0.031830044285602786
2019-10-01,AR(p),0.1630187563070333,0.18808516034559716,0.03659064246682592
2019-11-01,AR(p),0.15050246533642525,0.1749804615285951,0.02407435149621789
2019-12-01,AR(p),0.17696626905714,0.19830534433289648,0.05053815521693265
2020-01-01,AR(p),0.19541585463321184,0.23541045659526605,0.12322756341098857
2020-02-01,AR(p),0.19628618439252643,0.23593411843382542,0.12409789317030312
2020-03-01,AR(p),0.2457346355516946,0.3159932733458599,0.049631724323657096
2020-04-01,AR(p),1.1683224679775344,3.2707459366328426,-0.9076328002306407
2020-05-01,AR(p),1.965595440936762,4.301323796081888,-1.7049057731898685
2020-06-01,AR(p),2.5744486511535487,4.831590518258681,-2.367747606563594
2020-07-01,AR(p),3.1076961562168717,5.182557898667974,-2.900995111626916
2020-08-01,AR(p),3.5017945914464423,5.368085181893292,-3.295093546856488
2020-09-01,AR(p),3.858911369919833,5.515781330658977,-3.6522103253298774
2020-10-01,AR(p),4.134182923819487,5.602914158511824,-3.9454974952418937
2020-11-01,AR(p),4.391013188997124,5.678313447972872,-4.221489288625026
2020-12-01,AR(p),4.63715215687224,5.755814772499223,-4.52150953380766
2021-01-01,AR(p),4.846056975856352,5.820787822624099,-4.8215533465619
2021-02-01,AR(p),5.070859154436456,5.878273959328834,-5.070859154436457
2021-03-01,AR(p),5.100131427014593,5.8828491636812235,-5.100131427014593
2021-04-01,AR(p),5.783827548843843,7.45923401694999,-2.536582948205205
2021-05-01,AR(p),6.126742082758969,7.980502414399834,-0.5807392732207503
2021-06-01,AR(p),6.2070723693990635,8.061744338175622,0.7712860570098566
2021-07-01,AR(p),6.292943858354913,8.136072616587182,1.9396558528840455
2021-08-01,AR(p),6.2823085647335075,8.12981639891391,2.7370240775958545
2021-09-01,AR(p),6.287614554322857,8.13270403354249,3.474558775537568
2021-10-01,AR(p),6.280720115560246,8.1298466515044,4.036223060586628
2021-11-01,AR(p),6.301959757385828,8.13852710518083,4.590284760972978
2021-12-01,AR(p),6.346127590973669,8.157726708027598,5.180611807618568
2022-01-01,AR(p),6.367785509278797,8.166174566014545,5.711218357662049
2022-02-01,AR(p),6.405497295871242,8.180343923043958,6.223038130709154
2022-03-01,AR(p),6.55611893706451,8.217058891825033,6.55611893706451
2022-04-01,AR(p),4.948901109649627,5.990784057480771,4.948901109649627
2022-05-01,AR(p),3.848548517635452,4.479449620374734,3.848548517635452
2022-06-01,AR(p),3.232487656246007,3.7457738718403317,3.232487656246007
2022-07-01,AR(p),2.6877007763178384,3.0647682585455454,2.6877007763178384
2022-08-01,AR(p),2.380185178497,2.761232120244568,2.380185178497
2022-09-01,AR(p),2.0637270907728404,2.4505542548136594,2.0637270907728404
2022-10-01,AR(p),1.8298078752997047,2.2593314545808454,1.8298078752997051
2022-11-01,AR(p),1.5535865665233708,2.0281102737486907,1.5535865665233712
2022-12-01,AR(p),1.2488021076151599,1.7050935265154594,1.2238761451981512
2023-01-01,AR(p),0.9758459600152425,1.4115512231141107,0.9509199975982338
2023-02-01,AR(p),0.7243066408341935,1.045464333222778,0.652927757139735
2023-03-01,AR(p),0.5058165595644674,0.6305873567530467,0.38771539086083723
2023-04-01,AR(p),0.5056728992105565,0.6305427043580518,0.35505010540587517
2023-05-01,AR(p),0.49424395385178704,0.6210505933989164,0.26842602589341474
2023-06-01,AR(p),0.4348194252464177,0.5341287087904094,0.12761666040697198
2023-07-01,AR(p),0.3848976741484596,0.4653533689557877,0.012870886531229997
2023-08-01,AR(p),0.3328580315588771,0.3766001692399593,-0.10679120632791413
2023-09-01,AR(p),0.3229818737647831,0.36051430965169223,-0.20683956061656514
2023-10-01,AR(p),0.31964282218119333,0.35583863883606975,-0.2904319243731532
2023-11-01,AR(p),0.326760715269612,0.3594183929796467,-0.3204085421208363
2023-12-01,AR(p),0.34647994019999734,0.3738261669659057,-0.3401277670512217
2024-01-01,AR(p),0.3698682661464685,0.3848284929007018,-0.36986826614646834
2024-02-01,AR(p),0.37578471040962375,0.38962938048360657,-0.37578471040962363
2024-03-01,AR(p),0.3907697991518027,0.403617814022831,-0.3907697991518025
2024-04-01,AR(p),0.42297539583044746,0.4335000408094117,-0.42297539583044735
2024-05-01,AR(p),0.41981181202470164,0.43033446437342115,-0.4198118120247014
2024-06-01,AR(p),0.42248576240115865,0.4334570100223791,-0.4224857624011585
2024-07-01,AR(p),0.4499049492082576,0.4671571310395167,-0.4499049492082574
2024-08-01,AR(p),0.45766804745840156,0.47461404332221974,-0.45766804745840145
2024-09-01,AR(p),0.4337386335750187,0.4541328864726589,-0.4337386335750186
2024-10-01,AR(p),0.40676712556284134,0.43473163133370774,-0.40676712556284117
2024-11-01,AR(p),0.4303548095125967,0.4540570674110274,-0.4303548095125966
2024-12-01,AR(p),0.4195646536557289,0.44635291591467513,-0.41956465365572876
2025-01-01,AR(p),0.4167646844490382,0.4444546035164676,-0.416764684449038
2025-02-01,AR(p),0.4005707999761936,0.43515550470423675,-0.40057079997619344
2025-03-01,AR(p),0.3819791774221783,0.4199976745646082,-0.3819791774221782
2025-04-01,AR(p),0.3512986414772259,0.3898796996749544,-0.3512986414772257
2025-05-01,AR(p),0.32853483138516976,0.3733793045630765,-0.32853483138516965
2025-06-01,AR(p),0.2922664200465482,0.34270829249950396,-0.2780705050898035
2025-07-01,AR(p),0.2431925506535456,0.2754638776551611,-0.20748197809082444
2025-08-01,AR(p),0.20331699499858993,0.2348912200476009,-0.16760642243586876
1990-01-01,LightGBM + Bagging,,,
1990-02-01,LightGBM + Bagging,,,
1990-03-01,LightGBM + Bagging,,,
1990-04-01,LightGBM + Bagging,0.4950250068758582,0.5117580938329188,-0.4950250068758582
1990-05-01,LightGBM + Bagging,0.4611810431117,0.48036119888633966,-0.4611810431117
1990-06-01,LightGBM + Bagging,0.3849474776135248,0.43851048880132415,-0.3849474776135248
1990-07-01,LightGBM + Bagging,0.3397697326637034,0.4068114394856426,-0.3201402289594819
1990-08-01,LightGBM + Bagging,0.29918147776477916,0.38057452390032825,-0.2820056620235854
1990-09-01,LightGBM + Bagging,0.2804999549901294,0.3614583524018715,-0.2652325632201794
1990-10-01,LightGBM + Bagging,0.25561208723086487,0.34305526812365505,-0.24187143463790983
1990-11-01,LightGBM + Bagging,0.25644119779215996,0.33668873706627345,-0.19581654936127155
1990-12-01,LightGBM + Bagging,0.2413487641807032,0.323087613469451,-0.17322083737660907
1991-01-01,LightGBM + Bagging,0.22585276369884355,0.3138701833775128,-0.1416475615775579
1991-02-01,LightGBM + Bagging,0.19677885864323444,0.2815818103346159,-0.08654036704079486
1991-03-01,LightGBM + Bagging,0.16367001175996118,0.2260577214751549,-0.05343152015752157
1991-04-01,LightGBM + Bagging,0.1962836314826449,0.3177003531415634,-0.08604513988020528
1991-05-01,LightGBM + Bagging,0.31797821374146373,0.5982857370155917,-0.2077397221390241
1991-06-01,LightGBM + Bagging,0.4860741232531886,0.8356382758713146,-0.37583563165074896
1991-07-01,LightGBM + Bagging,0.6054148051542201,0.9410610484354912,-0.5066268573792431
1991-08-01,LightGBM + Bagging,0.725303187213604,1.0303817304245912,-0.626515239438627
1991-09-01,LightGBM + Bagging,0.8126984511988344,1.0845494943953373,-0.7139105034238574
1991-10-01,LightGBM + Bagging,0.9275547805721128,1.1583674418173,-0.8287668327971356
1991-11-01,LightGBM + Bagging,0.9963090867901637,1.1978914631355013,-0.9416431895827051
1991-12-01,LightGBM + Bagging,1.062864956961487,1.2239802843957093,-1.0207543921631415
1992-01-01,LightGBM + Bagging,1.1145217579232294,1.241013636085205,-1.0884884684420755
1992-02-01,LightGBM + Bagging,1.1868925704295383,1.2749799460096847,-1.1868925704295383
1992-03-01,LightGBM + Bagging,1.241325286166903,1.2983998281167184,-1.241325286166903
1992-04-01,LightGBM + Bagging,1.2450106916294128,1.3011834940681848,-1.2450106916294128
1992-05-01,LightGBM + Bagging,1.1789856539907935,1.2286294021355533,-1.1789856539907937
1992-06-01,LightGBM + Bagging,1.109219624843069,1.1339987620648504,-1.109219624843069
1992-07-01,LightGBM + Bagging,1.0827093629416737,1.1021859968370709,-1.0827093629416737
1992-08-01,LightGBM + Bagging,1.041804038072723,1.0563914005316735,-1.041804038072723
1992-09-01,LightGBM + Bagging,1.0070432487648475,1.0239343788391833,-1.0070432487648475
1992-10-01,LightGBM + Bagging,0.919159608171756,0.945150898390385,-0.9191596081717561
1992-11-01,LightGBM + Bagging,0.8692486603683743,0.9024517442875974,-0.8692486603683744
1992-12-01,LightGBM + Bagging,0.8330825241768545,0.875726236532221,-0.8330825241768544
1993-01-01,LightGBM + Bagging,0.7962934515540002,0.8546521607557784,-0.796293451554
1993-02-01,LightGBM + Bagging,0.721637331197718,0.8026954844279189,-0.7001746574165105
1993-03-01,LightGBM + Bagging,0.688006412519329,0.7737497463450816,-0.5871056608277261
1993-04-01,LightGBM + Bagging,0.6119141295929498,0.7179102438009801,-0.49588577556541935
1993-05-01,LightGBM + Bagging,0.556460441309056,0.6648851782254369,-0.3856995099330698
1993-06-01,LightGBM + Bagging,0.5104581316644813,0.5987966819992115,-0.2344121171625355
1993-07-01,LightGBM + Bagging,0.4730729792915593,0.5356312092877188,-0.07468588570872256
1993-08-01,LightGBM + Bagging,0.446852781871252,0.49462915290677606,0.0595706468305549
1993-09-01,LightGBM + Bagging,0.45419741697783717,0.5064664483276443,0.19402552675733833
1993-10-01,LightGBM + Bagging,0.46474510034560107,0.5151100410184399,0.26378880058505644
1993-11-01,LightGBM + Bagging,0.48869705203054314,0.5438165701423254,0.36954951966685584
1993-12-01,LightGBM + Bagging,0.488419416950359,0.5435927365022898,0.4426066849553913
1994-01-01,LightGBM + Bagging,0.49270126501083134,0.5459551554326184,0.4927012650108313
1994-02-01,LightGBM + Bagging,0.4918379108367477,0.5457596702218491,0.4918379108367477
1994-03-01,LightGBM + Bagging,0.4883594973824344,0.5428471131126255,0.4883594973824344
1994-04-01,LightGBM + Bagging,0.50721433568805,0.5498834324627622,0.5072143356880499
1994-05-01,LightGBM + Bagging,0.5315096914993408,0.5704488849658599,0.5315096914993409
1994-06-01,LightGBM + Bagging,0.5235263639688603,0.5622192000886123,0.5235263639688604
1994-07-01,LightGBM + Bagging,0.5162324979976013,0.5531914329730864,0.5162324979976013
1994-08-01,LightGBM + Bagging,0.5181417083035981,0.5554634745290657,0.5181417083035981
1994-09-01,LightGBM + Bagging,0.48677202003380166,0.5166912817541741,0.48677202003380154
1994-10-01,LightGBM + Bagging,0.49561375761949406,0.5257652113144433,0.4956137576194941
1994-11-01,LightGBM + Bagging,0.4876656610918176,0.5146022720043889,0.4876656610918177
1994-12-01,LightGBM + Bagging,0.5066006845148722,0.5344669353730191,0.5066006845148722
1995-01-01,LightGBM + Bagging,0.5329413832449879,0.5578249288570456,0.5329413832449879
1995-02-01,LightGBM + Bagging,0.5983627941213832,0.6148349694923938,0.5983627941213832
1995-03-01,LightGBM + Bagging,0.6363004957864382,0.6544390996296099,0.6363004957864383
1995-04-01,LightGBM + Bagging,0.6742265001025888,0.6852722081023872,0.6742265001025888
1995-05-01,LightGBM + Bagging,0.6723053340602716,0.6835643901018009,0.6723053340602715
1995-06-01,LightGBM + Bagging,0.7054565357578032,0.7183177988830592,0.7054565357578032
1995-07-01,LightGBM + Bagging,0.7196001747752674,0.732577138481855,0.7196001747752675
1995-08-01,LightGBM + Bagging,0.6793577479295122,0.7085809882781622,0.6793577479295122
1995-09-01,LightGBM + Bagging,0.6571848510740054,0.6978185707290839,0.6571848510740054
1995-10-01,LightGBM + Bagging,0.6268189722643597,0.6799320202179765,0.6268189722643597
1995-11-01,LightGBM + Bagging,0.5871326691384052,0.6534555234789658,0.5526887976789254
1995-12-01,LightGBM + Bagging,0.5506070526552934,0.6281043232558654,0.4785648371075768
1996-01-01,LightGBM + Bagging,0.5116458038324369,0.6022271239675892,0.4104682603542898
1996-02-01,LightGBM + Bagging,0.43913183104579984,0.5429070186680494,0.3379542875676527
1996-03-01,LightGBM + Bagging,0.39438590357330655,0.4889929795876021,0.2343435607082669
1996-04-01,LightGBM + Bagging,0.3348367460773942,0.43555401058693616,0.16520343062471973
1996-05-01,LightGBM + Bagging,0.31751209495588684,0.41548446916901766,0.0830471248598239
1996-06-01,LightGBM + Bagging,0.2442515806659026,0.316578953509337,0.0006868076897460542
1996-07-01,LightGBM + Bagging,0.1918742787915939,0.2182602211173544,-0.08297651560924632
1996-08-01,LightGBM + Bagging,0.20077639360807306,0.2279026053767459,-0.0740744007927672
1996-09-01,LightGBM + Bagging,0.19765123370154492,0.2252885760282741,-0.07719956069929533
1996-10-01,LightGBM + Bagging,0.2198649180558001,0.25808760392624086,-0.05498587634504013
1996-11-01,LightGBM + Bagging,0.23685310936338733,0.27765817826953587,-0.0035538135779732186
1996-12-01,LightGBM + Bagging,0.2505115644613409,0.2923954996947632,0.04770298560821729
1997-01-01,LightGBM + Bagging,0.2555770967979021,0.29592917227809457,0.08190384587520892
1997-02-01,LightGBM + Bagging,0.25734090631942613,0.29619063932035594,0.08366765539673295
1997-03-01,LightGBM + Bagging,0.2290222920637026,0.2781161397985368,0.11421384052790194
1997-04-01,LightGBM + Bagging,0.23665408474875751,0.2809374914544758,0.13143660580059183
1997-05-01,LightGBM + Bagging,0.23868062350347588,0.2838164243743379,0.1982947991986986
1997-06-01,LightGBM + Bagging,0.27550590351741394,0.31756292477470766,0.24421988209273027
1997-07-01,LightGBM + Bagging,0.3253498007149996,0.38648698176387425,0.3253498007149996
1997-08-01,LightGBM + Bagging,0.32950111507513125,0.38990849612627465,0.32950111507513125
1997-09-01,LightGBM + Bagging,0.3183071301729804,0.3869221995933344,0.3183071301729804
1997-10-01,LightGBM + Bagging,0.2987312390093548,0.36758333737829757,0.2987312390093548
1997-11-01,LightGBM + Bagging,0.296010031087166,0.36465345293816065,0.296010031087166
1997-12-01,LightGBM + Bagging,0.28240551258549307,0.3529808018692778,0.28240551258549307
1998-01-01,LightGBM + Bagging,0.2809421233594451,0.3520392029220888,0.2809421233594451
1998-02-01,LightGBM + Bagging,0.3101173475602008,0.3705729595913497,0.3101173475602009
1998-03-01,LightGBM + Bagging,0.35537494712183576,0.40387262388701284,0.35537494712183576
1998-04-01,LightGBM + Bagging,0.4153489996927291,0.4734588502644185,0.4153489996927291
1998-05-01,LightGBM + Bagging,0.40508993162513085,0.4657745664518439,0.40508993162513085
1998-06-01,LightGBM + Bagging,0.38375824977089956,0.4485799611927231,0.38375824977089956
1998-07-01,LightGBM + Bagging,0.33817240030657275,0.3930829248638099,0.33817240030657275
1998-08-01,LightGBM + Bagging,0.309990224981905,0.3802724868171348,0.309990224981905
1998-09-01,LightGBM + Bagging,0.31387749363474765,0.380883086558552,0.31387749363474765
1998-10-01,LightGBM + Bagging,0.2973808908218179,0.37405445980557345,0.2973808908218179
1998-11-01,LightGBM + Bagging,0.27628508079126873,0.35960299661333844,0.27628508079126873
1998-12-01,LightGBM + Bagging,0.29424040137118956,0.37590871797341974,0.29424040137118956
1999-01-01,LightGBM + Bagging,0.2995131785418395,0.37939467399025556,0.2995131785418395
1999-02-01,LightGBM + Bagging,0.27234920006745805,0.36168390918135934,0.27234920006745805
1999-03-01,LightGBM + Bagging,0.24797122128151342,0.3328905300575916,0.24797122128151342
1999-04-01,LightGBM + Bagging,0.18366341318412802,0.22067789364221752,0.16747636627936746
1999-05-01,LightGBM + Bagging,0.16581280212184255,0.20533383792965357,0.14962575521708202
1999-06-01,LightGBM + Bagging,0.1504068294615073,0.19390503437977918,0.12494472867791008
1999-07-01,LightGBM + Bagging,0.14420940002213525,0.187349967189869,0.09134004122608068
1999-08-01,LightGBM + Bagging,0.15318512381078184,0.19022773143671262,0.0812519076940947
1999-09-01,LightGBM + Bagging,0.1491464033083075,0.18897370427048965,0.07721318719162035
1999-10-01,LightGBM + Bagging,0.1459817808588821,0.18833151877890925,0.07083275413807077
1999-11-01,LightGBM + Bagging,0.1409650638587009,0.18579404584212064,0.05506325296907372
1999-12-01,LightGBM + Bagging,0.10535102855029421,0.13519697057322766,0.0170604298368405
2000-01-01,LightGBM + Bagging,0.08494377453210988,0.10860074831015616,-0.003346824181343827
2000-02-01,LightGBM + Bagging,0.09428795721960885,0.11962817315859046,-0.025791958977196286
2000-03-01,LightGBM + Bagging,0.0937226425973699,0.11839061669625814,-0.06921345678178341
2000-04-01,LightGBM + Bagging,0.09330725019485087,0.11805812558335696,-0.0534418022795419
2000-05-01,LightGBM + Bagging,0.10372763309127847,0.1297091751521787,-0.07652755906902724
2000-06-01,LightGBM + Bagging,0.10348165236289482,0.12960639792377704,-0.07628157834064359
2000-07-01,LightGBM + Bagging,0.0954241056865781,0.12217562750240302,-0.06822403166432685
2000-08-01,LightGBM + Bagging,0.08678799714627079,0.11766997030691638,-0.05958792312401956
2000-09-01,LightGBM + Bagging,0.08949117245100534,0.11883256236593262,-0.06806424989489483
2000-10-01,LightGBM + Bagging,0.09458679172398664,0.12095205854249445,-0.07315986916787613
2000-11-01,LightGBM + Bagging,0.09597473333073818,0.12178508893517241,-0.07454781077462767
2000-12-01,LightGBM + Bagging,0.11519435568117435,0.1407667350074572,-0.05293940060036493
2001-01-01,LightGBM + Bagging,0.11915885809577541,0.14245240192378328,-0.06297456347135404
2001-02-01,LightGBM + Bagging,0.1400275941397741,0.18297423602707397,-0.010316509944003927
2001-03-01,LightGBM + Bagging,0.1813924405046461,0.2743812136875203,0.07390451960321626
2001-04-01,LightGBM + Bagging,0.20597722582710118,0.2950734744801292,0.09848930492567136
2001-05-01,LightGBM + Bagging,0.25192979217194345,0.36177939807072856,0.17794801095642657
2001-06-01,LightGBM + Bagging,0.2940201855579063,0.3957015962001189,0.22882149676445873
2001-07-01,LightGBM + Bagging,0.32828827371565605,0.4187062291820194,0.27438174958203243
2001-08-01,LightGBM + Bagging,0.3384279899379868,0.420436289085438,0.28631310604438115
2001-09-01,LightGBM + Bagging,0.3422074874160637,0.4212423568362832,0.2825336085663043
2001-10-01,LightGBM + Bagging,0.3732436425375822,0.4404512201997367,0.25149745344478586
2001-11-01,LightGBM + Bagging,0.4104212561101072,0.4654233982127519,0.21431983987226086
2001-12-01,LightGBM + Bagging,0.48818137386709415,0.5720804855697771,0.09573168959057492
2002-01-01,LightGBM + Bagging,0.6116266837094253,0.7286146666524114,-0.027713620251756166
2002-02-01,LightGBM + Bagging,0.7149344476853594,0.8660830908803344,-0.20454817379903914
2002-03-01,LightGBM + Bagging,0.7818185024725919,0.951093030668554,-0.3970181044983638
2002-04-01,LightGBM + Bagging,0.8878693957567702,1.0590824911273182,-0.5675948305271746
2002-05-01,LightGBM + Bagging,0.9703173424086146,1.1520878927538771,-0.7754540495546166
2002-06-01,LightGBM + Bagging,1.054249341897963,1.2269772655684732,-0.95234992823796
2002-07-01,LightGBM + Bagging,1.1312820900658163,1.284707943288865,-1.109211017381137
2002-08-01,LightGBM + Bagging,1.1912207437410565,1.3074636249567202,-1.1912207437410565
2002-09-01,LightGBM + Bagging,1.2482197408535425,1.3271264691450424,-1.2482197408535425
2002-10-01,LightGBM + Bagging,1.2482475755192846,1.3271359710728514,-1.2482475755192846
2002-11-01,LightGBM + Bagging,1.2523150361536013,1.3288257929180134,-1.2523150361536013
2002-12-01,LightGBM + Bagging,1.1815956626076554,1.2880858773042432,-1.1815956626076554
2003-01-01,LightGBM + Bagging,1.0658614267115223,1.2072990243544077,-1.0658614267115223
2003-02-01,LightGBM + Bagging,0.9482941194141797,1.1082458481645563,-0.9482941194141797
2003-03-01,LightGBM + Bagging,0.841554114451391,1.0162325794383886,-0.841554114451391
2003-04-01,LightGBM + Bagging,0.7060783295551945,0.8962459421532495,-0.7004022800345986
2003-05-01,LightGBM + Bagging,0.5781463079092747,0.7442990148665616,-0.5380271360012322
2003-06-01,LightGBM + Bagging,0.45379045657265943,0.5918850247821189,-0.4136712846646169
2003-07-01,LightGBM + Bagging,0.36868062094618587,0.44538982861609067,-0.3285614490381433
2003-08-01,LightGBM + Bagging,0.3434448135086401,0.40376734308671264,-0.30332564160059755
2003-09-01,LightGBM + Bagging,0.3298259772493081,0.3788946308345371,-0.2897068053412655
2003-10-01,LightGBM + Bagging,0.33806489561312447,0.3896711713844823,-0.29794572370508193
2003-11-01,LightGBM + Bagging,0.30232100064339085,0.3549508367876834,-0.2622018287353483
2003-12-01,LightGBM + Bagging,0.2863765925751045,0.34428881569742864,-0.22323671585685376
2004-01-01,LightGBM + Bagging,0.277198921127825,0.3410355694585228,-0.20299257412614688
2004-02-01,LightGBM + Bagging,0.2891738618724909,0.3528365414939762,-0.14600993045294874
2004-03-01,LightGBM + Bagging,0.2772356385073878,0.34587864047394495,-0.11207417825707226
2004-04-01,LightGBM + Bagging,0.3001162879744336,0.3570333090480082,-0.08919352879002647
2004-05-01,LightGBM + Bagging,0.31479493501051503,0.3689515918811565,-0.07451488175394504
2004-06-01,LightGBM + Bagging,0.3407234642245082,0.3846590646310653,-0.03647017704049046
2004-07-01,LightGBM + Bagging,0.34071412233533777,0.38464978747695777,0.027194647128421973
2004-08-01,LightGBM + Bagging,0.32851125558634753,0.3692519914343974,0.10646854553950001
2004-09-01,LightGBM + Bagging,0.30909800139740645,0.3410170403648168,0.19255411008863046
2004-10-01,LightGBM + Bagging,0.28579408578583654,0.3115740216915077,0.2612630599293014
2004-11-01,LightGBM + Bagging,0.3057719417637427,0.32825093353307233,0.3057719417637427
2004-12-01,LightGBM + Bagging,0.2958116810997941,0.3258644660412197,0.2927114976174831
2005-01-01,LightGBM + Bagging,0.31776379901536517,0.33894776223915446,0.31466361553305416
2005-02-01,LightGBM + Bagging,0.2867044344285395,0.3174278658275668,0.2836042509462285
2005-03-01,LightGBM + Bagging,0.32380315919903674,0.3564676672177946,0.3207029757167257
2005-04-01,LightGBM + Bagging,0.30733231831761065,0.3466382327191793,0.30423213483529965
2005-05-01,LightGBM + Bagging,0.29267948404380534,0.3339404855089513,0.2895793005614943
2005-06-01,LightGBM + Bagging,0.28605356926500025,0.32704205611555837,0.28295338578268925
2005-07-01,LightGBM + Bagging,0.27313262316510384,0.3147857175598913,0.2700324396827928
2005-08-01,LightGBM + Bagging,0.26678622478242925,0.3073523310575339,0.2636860413001182
2005-09-01,LightGBM + Bagging,0.3041772591946087,0.3757098463863592,0.30107707571229764
2005-10-01,LightGBM + Bagging,0.3288980154922953,0.4024433371360565,0.32579783200998425
2005-11-01,LightGBM + Bagging,0.30589693141900215,0.3879562597656538,0.30279674793669115
2005-12-01,LightGBM + Bagging,0.31146700214292644,0.38870243971556573,0.31146700214292644
